"","xx","yy","zz"
"T+914",-3.04507726870202,-0.452561287857263,0.416138718786257
"T+915",-1.08841683432891,0.306200908464459,1.36791090063376
"T+916",0.00959501531487929,0.764121591628253,0.415890117499416
"T+917",-2.23826763227262,-1.00568356913839,-2.0027638384623
"T+918",-1.00810815005714,0.256954629341053,-0.00254533380785449
"T+919",2.53108141334234,-1.20459226535226,0.120323102649795
"T+920",0.824454839840787,1.6376127846973,0.383844304238908
"T+921",0.891765947789465,1.5635843976023,-1.24750734582126
"T+922",0.0734615971860426,0.943875340592406,-0.788651072248786
"T+923",-3.67272938532329,1.75150224987649,-1.24636526879126
"T+924",-2.4303259333318,0.738814220487382,-2.66227096418327
"T+925",0.658687856882526,1.16118792605113,-3.14719655761024
"T+926",-0.343823499604796,-1.68096906373602,-2.51067984347112
"T+927",2.9667807126594,2.36918219387392,0.076742476861907
"T+928",-0.234825887437692,2.07185714525707,-0.764491968564087
"T+929",-4.39870528294196,2.69587094329311,-0.277564130950895
"T+930",-2.74636246769628,1.61242524810408,-2.97073983976286
"T+931",-2.18964051459064,2.16668325522898,-2.35102683115106
"T+932",-1.52106278236962,-0.153485108146333,-3.37046380687656
"T+933",1.14563330207212,0.427176307763797,-1.09162475035696
"T+934",0.257014144921838,-0.439243139934857,-1.93519456774435
"T+935",2.88697914794675,1.9563469864027,0.97920386451956
"T+936",1.28916787925949,2.35011863982317,1.62987804312898
"T+937",-1.09612940794693,1.50906657177685,-0.599043058996226
"T+938",-1.1621733579027,1.60792403339648,0.0805240321848733
"T+939",0.177257333034832,3.49601048148999,-1.25055557976728
"T+940",4.54861591099875,1.92203884751382,-1.79465199404641
"T+941",2.32773015534525,1.12201299889376,-3.41422358963365
"T+942",-0.660295315876731,1.67810479175437,-2.91349825084473
"T+943",-1.71134411920104,1.60929293635682,-1.5482577643094
"T+944",-0.812866117914081,2.36674489138164,-2.44077224569875
"T+945",-0.725966885048753,2.39176531559361,-2.76252995432698
"T+946",-0.76955273470996,0.0285101208291217,-2.35967528191236
"T+947",-0.179079965969014,1.75481300951371,-1.06701351529507
"T+948",-1.76261092906938,1.88598460909246,-1.88290820841678
"T+949",-2.99352441659654,1.01476380367569,-2.22941972048406
"T+950",-1.38382556382667,0.623689086598704,-1.34965560668761
"T+951",-2.45289797460431,2.32443426147556,-0.747683458240309
"T+952",-1.37243501842067,1.26467182608694,-0.209682987651631
"T+953",-2.75429762886004,0.650359577299543,-3.17782989906782
"T+954",-0.954585598649329,1.30909165963779,-2.74258965213112
"T+955",-0.589852195723199,-0.00581090811258761,-1.56890536941099
"T+956",-1.71735861333787,3.04625473458146,-0.614916859349696
"T+957",-1.51102468611192,2.5449016020412,-1.45809931180666
"T+958",0.465542220284804,1.50527793983281,-1.01791862559543
"T+959",-0.0106338991590486,1.26525790039091,-1.99385691039847
"T+960",-0.145091738926108,0.509168495374411,-1.46993697228502
"T+961",0.14581654733746,-1.58319678324758,-1.35601063895521
"T+962",-0.362419675236846,-1.44210913380651,-0.786590183632745
"T+963",0.129893953589938,-0.0229917177339141,1.2737519916832
"T+964",-0.541626485373965,0.781951799736455,0.958453591872914
"T+965",-0.982668528624695,1.53272134877953,-0.183051455275607
"T+966",-0.770427174709037,0.863917548567484,0.045677041869814
"T+967",0.780073688898679,1.5426488855501,-1.16742828916301
"T+968",0.116576874439763,1.70075103307591,-2.3458308434641
"T+969",0.273614117985742,0.511914506203103,-1.50834161009568
"T+970",-0.587143793308617,-1.49747082358492,-3.8271562898777
"T+971",0.0180066694163172,1.45213142575095,-1.6025032755308
"T+972",2.40871328562636,2.2793464463042,-1.21142311695111
"T+973",0.0359199530255152,1.71157961225418,-0.948319075360784
"T+974",-1.82991382408521,0.462262014316211,-2.0141706632307
"T+975",-0.293548153796375,0.323581434649227,0.791618532313947
"T+976",1.98785734380301,0.823221499492347,0.785711113946775
"T+977",-0.466201217804878,0.506212908906754,-0.319957690784841
"T+978",-1.69619336227885,2.13061854152934,-0.0491856012426962
"T+979",-2.04113781330495,1.25932186521956,-0.758293669718183
"T+980",-1.82079180951119,0.546072814527992,0.396100319933206
"T+981",-0.239807367454815,-0.664637767862775,0.992224793584956
"T+982",-1.4805137085204,0.0490167807619882,1.9271579057894
"T+983",-0.713672471617937,-1.38447237677887,0.960187753811961
"T+984",-0.0384487738281543,1.0610895519432,0.605658282072092
"T+985",-0.89686920065113,0.150002987093332,-0.383714313532491
"T+986",-5.09564827109837,1.78883632492501,-0.396687223837688
"T+987",-1.65719400181775,0.912524898424204,0.11633286755742
"T+988",3.11419683112644,-0.253589771324231,-0.129322684248618
"T+989",-1.28055862730735,0.972691257837627,-0.684078103873298
"T+990",-0.865467145923535,0.223939535177507,-0.552388190194953
"T+991",-0.920944604641265,0.916141293265379,0.915248345826617
"T+992",-1.28563395168423,0.273058425888027,-1.694603519723
"T+993",-0.209405977406212,1.72974445424467,-1.15645964439504
"T+994",2.52897016425228,1.23926386309596,-0.00984386938474002
"T+995",3.46738563569305,0.721365106617592,0.591208998760875
"T+996",1.42356533994369,-0.280730117947168,0.246989262946105
"T+997",0.470158522317431,0.762580176486848,-0.226104647186976
"T+998",0.344724263197772,-0.451234885943601,-1.09058198628848
"T+999",-0.211393251579502,0.719794296671002,-0.0608733758230848
"T+1000",-0.206047148240313,1.35279431123285,-0.526785360925465
